player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jabreal Woodall,186315,DI,CENT ARK,5,0,5.0,0,0,132,,60.6,0.0,64.7,65.3,72.4,0.0,0,1,11,11,9.1,1,1
Israel Lucas,186327,DI,HOWARD,12,4,0.0,0,0,184,55.0,68.1,59.6,60.8,72.9,40.5,18.2,4,1,167,169,7.8,13,14
Ryan Odita,186329,ED,HOWARD,1,0,-2.0,0,0,184,,76.4,65.2,,65.9,71.1,0.0,0,0,1,1,100.0,1,1
Billy Roberson,186332,HB,HOWARD,1,0,,0,0,184,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ja'Quavion Smith,186334,LB,HOWARD,12,16,3.0,0,0,184,67.4,86.1,43.5,75.7,89.8,74.3,2.4,1,1,220,221,7.3,16,24
Zuri Watson,186338,CB,HOWARD,12,2,14.6,1,0,184,73.7,71.3,7.6,,63.8,86.2,5.6,1,2,298,302,0.7,2,15
Dominic Williams,186340,ED,HOWARD,4,0,2.0,0,0,184,,63.9,77.0,55.6,66.3,73.0,0.0,0,0,21,21,4.8,1,1
Parker Andrus,186344,DI,SO UTAH,12,8,2.8,0,0,298,52.1,64.6,85.1,56.4,69.3,67.0,5.0,1,0,206,211,2.9,6,11
Baron Taylor,186369,S,SO UTAH,12,9,10.8,0,0,298,59.6,61.6,85.4,52.5,65.6,51.5,23.5,8,1,245,251,2.4,6,17
Matthew Villa-Rowe,186373,DI,SO UTAH,1,0,3.5,0,0,298,59.6,66.5,76.7,56.1,70.4,74.6,0.0,0,0,27,28,3.7,1,2
Jayden Wells,186375,DI,SO UTAH,5,0,,0,0,298,61.5,67.6,74.3,55.6,67.3,70.2,,0,0,8,9,0.0,0,0
Damill Bostic Jr.,186382,CB,VILLANOVA,13,0,5.8,0,0,334,66.5,66.2,86.3,56.2,61.2,61.1,20.0,1,4,219,223,0.9,2,4
Omari Bursey,186384,LB,VILLANOVA,15,10,4.2,0,0,334,70.2,69.5,27.8,68.0,68.1,60.8,17.0,8,2,236,238,7.2,17,29
Ratu Delano Navoti,186388,ED,VILLANOVA,14,5,3.7,1,0,334,,62.4,3.0,64.3,64.9,58.2,12.5,2,3,134,134,2.2,3,9
Newton Essiem,186389,CB,VILLANOVA,10,3,15.0,1,0,334,71.0,68.5,28.7,58.8,58.6,81.4,0.0,0,7,164,166,0.0,0,2
Anthony Hawkins,186390,S,VILLANOVA,15,11,4.2,0,1,334,64.4,65.4,26.7,60.1,67.4,54.3,22.9,11,4,369,373,3.8,14,26
AJ Koukou,186393,ED,VILLANOVA,13,0,1.0,0,0,334,,60.6,78.7,61.5,58.5,37.1,33.3,3,0,51,52,9.8,5,6
Ugo Nwotite,186396,ED,VILLANOVA,9,0,0.8,0,1,334,62.7,72.2,0.0,86.3,59.1,59.2,20.0,1,6,47,47,6.4,3,4
Jamie Tyson,186400,S,VILLANOVA,12,2,8.5,0,0,334,61.7,59.3,86.4,57.9,51.8,34.3,42.9,6,1,101,103,3.0,3,6
Langston White,186402,LB,VILLANOVA,1,0,15.0,0,0,334,62.5,52.8,71.5,,47.8,75.1,0.0,0,0,3,3,0.0,0,1
Hiroshi Carr,186409,CB,MORGAN ST,12,9,9.6,0,1,235,75.4,77.7,85.0,60.3,82.5,70.3,8.7,2,1,270,281,1.5,4,12
TrayVaughn Swanigan,186492,DI,SO UTAH,12,4,4.6,0,0,298,61.4,66.5,42.4,60.0,71.3,51.6,0.0,0,2,189,194,2.6,5,11
Jay Carter,186515,LB,W GEORGIA,11,9,3.1,0,0,1177,62.9,73.5,27.2,77.0,76.1,84.8,6.0,3,2,287,292,9.4,27,38
Jordan Clark,186516,CB,W GEORGIA,5,1,2.3,1,0,1177,64.3,66.5,78.1,58.7,75.8,81.9,0.0,0,1,32,33,9.4,3,3
Festus Davies,186520,ED,W GEORGIA,11,6,2.8,0,0,1177,71.9,77.3,27.3,74.1,75.7,76.4,8.0,2,2,159,161,7.5,12,17
Mason Huntley,186535,ED,W GEORGIA,11,6,2.8,0,0,1177,62.6,62.7,14.8,66.5,61.8,61.0,12.5,2,2,116,120,4.3,5,8
Micah Thurman,186573,LB,W GEORGIA,11,19,5.0,0,0,1177,76.2,77.9,83.4,61.3,78.8,83.3,8.5,5,0,282,287,7.8,22,35
Carson Yancy,186585,CB,W GEORGIA,9,2,4.8,0,0,1177,53.0,59.3,83.7,64.1,72.7,35.0,15.4,2,1,126,127,2.4,3,9
Elijah Binakonsky,186595,LB,MERCYHURST,8,7,5.0,0,0,977,50.0,56.6,77.8,66.7,60.1,53.7,15.8,3,0,93,94,5.4,5,9
Braydon Black,186596,WR,MERCYHURST,1,0,,0,0,977,,60.1,60.0,,60.0,,,0,1,1,1,0.0,0,0
Camariyon Bridges,186598,CB,MERCYHURST,4,0,3.0,0,0,977,53.7,59.1,72.7,,66.2,76.5,0.0,0,0,21,21,0.0,0,1
Patrick Carter,186605,ED,MERCYHURST,12,4,4.1,0,0,977,75.3,63.2,84.6,50.8,64.5,74.1,0.0,0,0,84,85,4.8,4,8
Daniel Dlugos,186612,LB,MERCYHURST,1,1,,0,0,977,48.9,55.5,71.5,59.2,69.1,74.3,0.0,0,0,3,3,0.0,0,0
Jonas King,186636,DI,MERCYHURST,12,7,1.0,1,0,977,60.2,68.3,15.2,66.7,71.3,45.1,11.4,4,4,238,240,9.7,23,24
