player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jeremy Greaves Jr.,178564,ED,BETH COOK,11,0,0,119,71.5,10,22,250,98.5,13.6,34,1,7.6,3,264,260,35,0,77.7,7,11,87,100.0,25.3,22,12.6,2,89,89,20
Johnny Harris III,178566,CB,BETH COOK,11,0,1,119,55.4,0,0,4,1.2,0.0,0,6,0.0,0,329,4,0,0,59.3,0,0,1,0.9,0.0,0,0.0,0,117,1,0
Jaylen Lewis,178572,LB,BETH COOK,12,0,0,119,65.1,0,1,14,10.4,0.0,0,0,17.9,2,135,14,3,0,73.7,0,1,4,9.8,0.0,0,62.5,2,41,4,3
Nichalas Rawls II,178582,S,BETH COOK,11,0,0,119,60.0,0,0,1,0.9,0.0,0,0,0.0,0,106,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
Malik Stinnett,178588,LB,BETH COOK,10,0,0,119,56.9,2,7,48,18.2,2.1,1,2,11.5,1,274,50,10,0,63.4,0,1,5,6.1,0.0,0,30.0,1,82,5,2
Derrick Thompson,178590,CB,BETH COOK,3,0,0,119,71.2,0,0,1,9.1,0.0,0,0,100.0,1,11,1,1,0,,0,0,0,0.0,,0,,0,6,0,0
Champ Brantley,178597,S,CHARLES SO,10,0,0,135,75.7,0,0,4,1.4,0.0,0,0,25.0,1,296,4,1,0,77.4,0,0,2,2.0,0.0,0,50.0,1,100,2,1
Chandler Perry,178604,LB,CHARLES SO,2,0,0,135,54.8,1,0,11,26.8,0.0,0,0,4.5,0,41,11,1,0,57.3,0,0,3,20.0,0.0,0,0.0,0,15,3,0
Steve Zayachkowsky,178619,LB,CHARLES SO,12,0,0,135,60.4,1,6,51,16.6,5.9,3,0,6.9,0,344,57,7,0,59.8,0,3,16,18.1,12.5,2,9.4,0,116,21,3
Leon Thomas,178625,CB,TENN TECH,13,0,0,309,63.4,0,1,7,3.7,14.3,1,1,7.1,0,189,7,1,0,71.1,0,0,2,3.8,50.0,1,0.0,0,53,2,0
Jayven Jackson,178643,LB,PRVIEW A&M,6,0,0,270,46.2,1,1,5,10.0,20.0,1,1,20.0,0,50,5,2,0,46.2,0,1,2,33.3,0.0,0,25.0,0,6,2,1
Treylan James,178645,CB,SOUTHERN U,11,0,0,297,45.9,0,1,1,0.3,0.0,0,0,50.0,0,346,1,1,0,,0,0,0,0.0,,0,,0,121,0,0
Jahiem O'Hara,178653,ED,PRVIEW A&M,4,0,0,270,56.5,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Braelen Perry,178655,DI,TENN STATE,12,0,0,308,53.4,0,1,111,100.0,0.9,1,1,1.4,1,118,118,2,0,53.8,0,0,48,100.0,0.0,0,2.1,1,51,51,1
Tiago Sumbo,178661,DI,PRVIEW A&M,11,0,1,270,61.2,1,1,66,100.0,1.5,1,1,3.0,1,69,69,3,0,65.1,0,0,12,100.0,8.3,1,0.0,0,14,14,0
Tito Chikere,178662,ED,TXAMCO,12,0,1,1139,62.1,2,9,279,97.0,6.8,19,1,2.7,2,300,291,13,0,64.0,2,3,83,98.9,10.8,9,4.2,1,88,87,6
O'marion Brown,178669,DI,WOFFORD,12,0,1,350,67.9,2,9,188,99.0,7.4,14,3,4.5,3,198,196,14,0,67.4,1,6,85,100.0,9.4,8,7.6,3,89,89,10
Eli Campbell,178670,S,WOFFORD,12,0,0,350,57.8,0,0,2,0.4,0.0,0,4,0.0,0,508,2,0,0,59.4,0,0,1,0.5,0.0,0,0.0,0,192,1,0
Jalen Rambert,178690,LB,WOFFORD,12,0,0,350,60.0,1,7,47,12.7,8.5,4,0,12.8,2,393,50,10,0,63.2,0,2,11,9.0,18.2,2,18.2,1,145,13,3
Javario Tinch,178696,S,WOFFORD,9,1,0,350,63.8,1,5,34,16.8,5.9,2,1,11.8,1,208,35,7,0,62.7,0,1,8,13.6,0.0,0,6.3,0,66,9,1
James Bradley,178859,ED,MS VLY ST,11,2,0,228,58.7,0,8,223,100.0,7.2,16,2,2.7,2,228,228,10,1,59.2,0,4,60,100.0,10.0,6,5.0,1,62,62,5
Douglas Franklin,178864,LB,MS VLY ST,12,0,0,228,54.2,2,2,34,16.4,5.9,2,3,5.9,0,226,37,4,0,57.8,0,0,11,17.1,9.1,1,0.0,0,70,12,0
Donavin Green,178866,S,MS VLY ST,8,0,0,228,59.7,0,0,1,0.9,0.0,0,1,0.0,0,114,1,0,0,,0,0,0,0.0,,0,,0,26,0,0
Ejavious Jackson,178871,DI,ALCORN ST,12,0,0,107,51.7,0,1,83,100.0,2.4,2,0,0.6,0,88,88,1,0,56.6,0,0,24,100.0,4.2,1,0.0,0,26,26,0
Amir Williams,178888,S,MS VLY ST,8,0,0,228,59.7,0,0,1,1.5,0.0,0,0,0.0,0,68,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Iyioluwa Adekoya,178950,ED,LAMAR,8,0,0,204,55.6,0,0,22,100.0,4.5,1,0,0.0,0,22,22,0,0,57.7,0,0,13,100.0,7.7,1,0.0,0,13,13,0
Peyton Christian,178958,DI,LAMAR,13,0,0,204,72.0,1,13,233,100.0,6.9,16,2,5.6,6,242,242,20,0,67.0,0,5,58,100.0,10.3,6,9.5,3,60,60,8
Jamarion Evans,178960,S,LAMAR,13,0,0,204,60.0,0,1,1,0.5,0.0,0,1,50.0,0,186,1,1,0,,0,0,0,0.0,,0,,0,42,0,0
Royce Maloles,178968,ED,LAMAR,10,0,0,204,65.3,1,9,134,100.0,10.4,14,1,5.2,2,142,142,12,0,56.3,0,4,42,100.0,7.1,3,4.8,0,44,44,4
Kei'Trone Simpson,178980,ED,LAMAR,13,0,0,204,62.5,2,12,201,100.0,6.0,12,0,5.0,3,208,208,17,0,64.3,0,3,43,100.0,4.7,2,8.1,2,45,45,5
Alex Sumler,178981,ED,LAMAR,13,0,0,204,58.9,0,2,93,100.0,6.5,6,0,2.2,1,97,97,3,0,64.1,0,1,26,100.0,15.4,4,1.9,0,26,26,1
Tre Turner,178982,CB,LAMAR,6,0,0,204,59.1,0,0,1,1.3,0.0,0,0,0.0,0,75,1,0,0,59.1,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Mason Stromstad,179019,LB,SO UTAH,10,1,0,298,61.8,2,2,42,14.7,4.8,2,0,7.1,1,300,44,5,1,63.5,1,1,20,21.2,5.0,1,10.0,1,99,21,3
Omari Davis,179054,ED,SCAR STATE,4,0,0,290,79.0,2,2,21,100.0,23.8,5,2,9.5,0,23,23,4,0,81.9,1,2,12,100.0,33.3,4,12.5,0,13,13,3
Jordan Franklin,179056,LB,SCAR STATE,13,1,0,290,82.9,2,5,18,5.5,5.6,1,0,30.6,2,329,18,9,1,80.0,1,3,11,7.7,0.0,0,36.4,2,143,11,6
Daniel Matagi,179283,DI,PORTLAND,12,1,0,269,62.1,5,7,273,99.7,2.9,8,0,2.9,2,287,286,14,1,68.6,0,2,68,100.0,8.8,6,2.9,1,73,73,3
Chris Chasia,180228,LB,NEWHVN,2,0,0,1013,65.2,1,0,4,50.0,0.0,0,0,37.5,1,8,4,2,0,68.1,0,0,2,40.0,0.0,0,50.0,1,5,2,1
Michael Grant,180242,ED,BRYANT,9,0,0,124,56.4,4,5,156,100.0,5.8,9,1,4.2,2,164,164,11,0,55.9,1,3,46,100.0,10.9,5,6.5,1,50,50,5
Gavin Rowell,180959,ED,W CAROLINA,2,0,0,344,54.9,0,1,8,88.9,0.0,0,0,6.3,0,9,8,1,0,55.8,0,1,5,83.3,0.0,0,10.0,0,6,5,1
Jamichael Wilson,180991,DI,W CAROLINA,12,0,1,344,49.3,0,5,166,99.4,0.6,1,3,1.5,0,178,177,5,0,53.0,0,2,56,100.0,1.8,1,1.8,0,59,59,2
Norman Massey,181163,ED,LIUSHAR,8,1,0,1298,59.9,1,5,98,42.5,7.1,7,0,4.1,1,240,102,7,0,59.2,0,3,34,46.6,8.8,3,7.4,1,73,34,4
Travor Randle,181171,S,PRVIEW A&M,14,0,0,270,66.9,2,2,16,4.7,12.5,2,2,18.8,1,362,17,5,0,72.6,0,2,9,16.4,22.2,2,22.2,1,61,10,3
Jaylan Ware,181176,DI,JACKSON ST,12,0,0,194,63.2,0,3,122,100.0,7.4,9,0,2.0,1,126,126,4,0,56.8,0,1,31,100.0,9.7,3,1.6,0,32,32,1
Arenza Davis,181183,ED,ALAB A&M,11,0,1,104,56.2,4,7,192,97.6,6.8,13,2,3.4,1,206,201,12,0,59.1,3,3,64,98.5,12.5,8,6.3,1,68,67,7
Jordan Milton,181195,S,ALAB A&M,8,0,0,104,48.7,0,2,6,6.5,0.0,0,0,16.7,0,93,6,2,0,48.1,0,1,3,8.8,0.0,0,16.7,0,34,3,1
Jy Martin,181250,S,N DAKOTA,14,0,0,249,74.5,1,2,17,4.2,11.8,2,1,14.7,1,454,19,4,0,73.1,0,1,4,3.1,0.0,0,37.5,1,160,5,2
Avery Scott,181272,CB,N DAKOTA,11,0,0,249,70.5,3,2,10,4.1,10.0,1,2,25.0,0,242,10,5,0,59.5,1,1,4,4.3,0.0,0,25.0,0,92,4,2
Deandre Creary,181332,CB,AUSTINPEAY,8,0,0,116,54.6,0,0,2,1.5,0.0,0,1,0.0,0,131,2,0,0,,0,0,0,0.0,,0,,0,40,0,0
Justin Gilbert,181346,DI,MERCER,12,1,0,219,71.1,6,20,264,100.0,11.4,30,1,5.3,1,290,290,27,0,71.7,3,12,109,100.0,14.7,16,6.9,0,120,120,15
Niles Johnson,181356,ED,NC A&T,5,0,1,246,54.5,0,1,76,98.7,2.6,2,1,0.7,0,78,77,1,0,54.9,0,1,23,95.8,4.3,1,2.2,0,24,23,1
Deidric Gibson,181438,CB,DELWARE ST,9,0,0,152,72.9,0,3,25,21.5,20.0,5,2,22.0,4,130,28,7,0,65.4,0,2,17,28.8,23.5,4,23.5,3,66,19,5
Elijah Johnson,182298,ED,SAN DIEGO,9,1,0,283,63.1,0,0,19,61.8,5.3,1,0,5.3,1,34,21,1,0,62.5,0,0,6,75.0,16.7,1,16.7,1,8,6,1
Ty Rawls,182314,S,TARLETON,14,1,0,401,49.2,0,2,12,4.7,0.0,0,0,8.3,0,277,13,2,0,38.4,0,0,1,0.9,0.0,0,0.0,0,111,1,0
Eric Thomas Jr,182315,ED,ALCORN ST,12,1,0,107,59.5,5,7,259,92.5,4.6,12,3,4.2,5,293,271,17,0,53.7,1,5,80,98.8,3.8,3,6.3,2,85,84,8
D.J. Estes,182326,S,NC CENT,9,0,0,247,79.3,0,2,26,12.7,7.7,2,1,19.2,4,237,30,6,0,80.4,0,1,3,5.7,66.7,2,16.7,0,87,5,1
Roderick Campbell,182341,DI,SACR HEART,9,0,0,280,64.2,0,3,46,100.0,13.0,6,2,3.3,0,49,49,3,0,67.2,0,2,16,100.0,18.8,3,6.3,0,19,19,2
Jeremiah Hudson-Davis,182354,S,ALAB A&M,5,0,0,104,72.8,1,0,5,3.6,20.0,1,1,10.0,0,140,5,1,0,52.0,0,0,2,5.7,0.0,0,0.0,0,35,2,0
Bronson Childs,182426,ED,IDAHO ST,10,1,0,186,58.3,4,13,271,99.3,4.4,12,1,5.0,5,291,289,22,1,60.5,0,5,94,100.0,4.3,4,6.9,4,101,101,9
Cicero Leak IV,182431,DI,NC CENT,3,0,0,247,57.2,0,1,5,100.0,0.0,0,0,10.0,0,6,6,1,0,57.6,0,0,2,100.0,0.0,0,0.0,0,3,3,0
Mark Blount,182507,ED,GRAMBLING,3,0,0,177,61.3,0,0,14,100.0,7.1,1,0,0.0,0,14,14,0,0,57.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Thurman Rayborn,182682,DI,TEXAS STHN,1,1,1,313,61.9,0,0,15,100.0,0.0,0,1,0.0,0,17,17,0,0,59.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Mario Keanon,182711,DI,DELWARE ST,12,1,0,152,53.0,0,1,129,99.3,0.8,1,0,0.4,0,136,135,1,0,55.0,0,1,44,100.0,2.3,1,1.1,0,48,48,1
Jordan McWain,182777,CB,GRAMBLING,3,0,0,177,57.8,0,0,2,6.7,0.0,0,0,0.0,0,30,2,0,0,,0,0,0,0.0,,0,,0,7,0,0
Jayden Adebo,182853,DI,TEXAS STHN,1,0,0,313,91.6,0,3,11,100.0,36.4,4,0,13.6,0,11,11,3,0,92.1,0,3,9,100.0,44.4,4,16.7,0,9,9,3
David Loch,182861,LB,SAN DIEGO,9,0,0,283,75.8,1,0,4,3.7,25.0,1,0,12.5,0,108,4,1,0,63.8,0,0,1,3.8,100.0,1,0.0,0,26,1,0
James Gardner Jr.,182862,ED,FL A&M,11,0,0,164,57.0,1,11,230,92.0,4.3,10,1,4.3,4,263,242,16,0,52.2,0,3,77,92.0,2.6,2,3.2,1,88,81,4
J'Sean Greene-Scarver,182894,DI,MORGAN ST,6,0,0,235,59.1,0,0,24,100.0,4.2,1,0,0.0,0,27,27,0,0,61.4,0,0,10,100.0,10.0,1,0.0,0,11,11,0
Zarion Walters,182896,ED,NC CENT,12,2,0,247,73.9,1,12,110,100.0,14.5,16,0,7.7,2,115,115,15,0,69.9,0,7,44,100.0,20.5,9,8.0,0,47,47,7
Tramaine Chism,182907,DI,TARLETON,10,1,0,401,55.0,0,3,137,100.0,2.2,3,0,1.1,0,144,144,3,0,53.5,0,2,50,100.0,2.0,1,2.0,0,52,52,2
Jordan Dollard,182936,ED,SCAR STATE,13,0,0,290,63.4,3,16,257,100.0,10.9,28,3,5.3,4,279,279,23,0,64.1,3,11,118,100.0,15.3,18,7.6,2,130,130,16
Hunter Puckett,182937,ED,SCAR STATE,13,0,0,290,57.2,5,14,144,100.0,8.3,12,3,7.3,1,151,151,20,0,56.1,4,8,62,100.0,9.7,6,9.7,0,67,67,12
C.J. Coombes,182974,S,WOFFORD,5,0,0,350,65.4,1,4,16,10.2,6.3,1,1,21.9,1,166,17,6,0,64.8,0,1,2,3.9,0.0,0,75.0,1,76,3,2
Sean Scheck,183007,DI,SAN DIEGO,12,0,0,283,82.8,4,9,168,100.0,14.9,25,3,8.0,7,178,178,20,0,88.9,2,6,72,100.0,20.8,15,13.9,6,74,74,14
Christian Perry,183033,ED,TXAMCO,1,0,0,1139,66.8,0,1,2,66.7,50.0,1,0,25.0,0,3,2,1,0,,0,0,0,,,0,,0,0,0,0
Cameron J Williams,183039,CB,NC CENT,9,0,0,247,60.4,0,1,7,5.3,14.3,1,1,7.1,0,151,8,1,0,62.5,0,1,2,5.5,50.0,1,25.0,0,55,3,1
LaShon Young,183040,S,SAMFORD,12,0,0,282,70.1,0,1,2,0.9,0.0,0,0,25.0,0,214,2,1,0,63.2,0,1,0,0.0,,0,,0,62,0,1
Zaquan Patterson,183237,CB,ALABAMA ST,12,0,0,105,60.4,0,7,27,9.4,18.5,5,3,13.0,0,310,29,7,0,62.4,0,2,12,14.4,25.0,3,8.3,0,97,14,2
Wyatt Wright,183369,LB,ALAB A&M,12,0,0,104,68.5,2,7,26,14.1,15.4,4,0,28.8,3,192,27,12,0,72.0,1,6,15,19.5,26.7,4,36.7,2,77,15,9
Tayshaun Burney,183382,S,RICHMOND,12,0,1,276,68.8,1,4,27,6.6,14.8,4,2,9.3,0,425,28,5,0,77.7,0,2,4,2.5,50.0,2,25.0,0,159,4,2
Eli Hiscock,183441,ED,WAGNER,12,1,0,338,56.5,0,3,51,74.0,5.9,3,1,2.9,0,77,57,3,0,50.7,0,2,15,73.1,6.7,1,6.7,0,26,19,2
Jaylen Pettus,183446,ED,N IOWA,12,0,1,255,75.3,1,12,145,98.1,16.6,24,2,7.2,4,160,157,17,0,78.7,0,7,49,98.2,26.5,13,15.3,4,56,55,11
Luke Berry,183484,ED,IDAHO ST,2,0,0,186,63.1,0,2,5,62.5,40.0,2,0,20.0,0,8,5,2,0,55.6,0,2,2,66.7,50.0,1,50.0,0,3,2,2
Beckham Dee,183603,LB,LAFAYETTE,12,0,1,203,67.2,3,10,70,18.8,10.0,7,2,13.6,3,377,71,16,0,68.9,1,8,31,21.5,16.1,5,24.2,3,149,32,12
Hank Weber,183670,DI,SAMFORD,11,0,0,282,58.3,1,4,153,97.6,3.3,5,0,1.6,0,169,165,5,0,57.2,0,3,44,100.0,4.5,2,3.4,0,46,46,3
Chance Symons,183753,ED,N DAK ST,7,0,0,250,57.8,0,2,26,100.0,3.8,1,0,3.8,0,27,27,2,0,54.3,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Dallin Havea,183769,ED,UTAHTC,12,1,0,1285,68.8,2,7,157,87.2,8.9,14,0,6.7,6,187,163,15,0,67.2,1,3,55,87.5,10.9,6,9.1,3,64,56,7
Boone Morris,183900,LB,ABILENE CH,7,0,0,100,70.4,0,1,9,15.9,22.2,2,0,5.6,0,63,10,1,0,56.2,0,0,2,20.0,0.0,0,0.0,0,10,2,0
BJ Blake,183938,LB,NORFOLK,7,0,0,244,58.1,0,1,13,17.1,0.0,0,1,11.5,1,76,13,2,0,62.0,0,1,8,22.2,0.0,0,18.8,1,36,8,2
Zion Fonua,184049,LB,ABILENE CH,13,1,2,100,59.0,3,8,139,45.2,5.8,8,2,5.4,2,336,152,13,0,53.3,2,0,35,54.8,5.7,2,2.9,0,73,40,2
Max Mogelson,184208,DI,STTHOM,11,0,0,1129,63.1,1,1,49,98.1,6.1,3,0,8.2,3,53,52,5,0,64.4,0,1,14,100.0,14.3,2,17.9,2,15,15,3
Demarcious Robinson,184286,LB,N ALABAMA,12,0,1,389,71.2,3,6,64,17.6,9.4,6,3,13.3,4,375,66,13,0,80.7,1,1,18,18.8,22.2,4,16.7,2,96,18,4
Marcellus Nash,184307,ED,HAMPTON,11,0,0,178,61.2,1,11,172,99.5,7.0,12,2,4.7,2,191,190,14,0,56.7,0,4,62,100.0,6.5,4,3.2,0,71,71,4
Ny'Len Jones,184335,LB,CENT ARK,12,0,0,132,60.2,0,0,23,10.8,0.0,0,0,4.3,1,222,24,1,0,59.2,0,0,11,13.0,0.0,0,0.0,0,92,12,0
De'Myrion Johnson,184457,DI,SOUTHERN U,11,0,0,297,58.1,1,6,181,100.0,5.0,9,1,2.5,1,192,192,8,0,61.1,1,3,68,100.0,8.8,6,4.4,1,73,73,5
Callahan Blair,184521,ED,LAFAYETTE,12,0,0,203,72.2,2,11,136,92.1,10.3,14,1,7.0,3,152,140,16,0,69.9,0,6,47,96.0,14.9,7,8.5,1,50,48,7
Aaris Bethea,184651,DI,RHODE ISLD,11,0,0,274,54.4,0,2,50,98.2,4.0,2,0,2.0,0,55,54,2,0,58.6,0,1,13,100.0,7.7,1,3.8,0,16,16,1
Jordan Johnson,184774,S,TENN MARTN,8,0,0,310,71.5,2,1,3,4.3,0.0,0,0,50.0,0,70,3,3,0,,0,0,0,0.0,,0,,0,11,0,0
Antoine Okelo-Johnson,184775,ED,NICHOLLS,2,0,0,243,59.5,1,2,10,83.3,20.0,2,0,15.0,0,12,10,3,0,63.6,0,1,4,66.7,25.0,1,12.5,0,6,4,1
Mason Edwards,184914,CB,MCNEESE,12,0,0,217,68.0,1,0,3,1.2,0.0,0,0,50.0,1,333,4,2,0,,0,0,0,0.0,,0,,0,94,0,0
Mikey D'Amato,184985,LB,CAL POLY,12,0,0,129,61.2,2,6,93,24.4,5.4,5,1,11.8,7,405,99,15,0,68.8,2,1,38,27.0,5.3,2,14.5,4,148,40,7
Travis Arena,184994,ED,N ARIZONA,9,0,0,252,67.6,3,15,144,47.9,10.4,15,2,9.0,4,315,151,22,0,65.3,1,4,58,53.6,12.1,7,11.2,4,110,59,9
Michael Beresford,184998,CB,N ARIZONA,11,0,0,252,58.4,1,0,12,4.0,0.0,0,4,4.2,0,303,12,1,0,52.6,0,0,3,2.8,0.0,0,0.0,0,107,3,0
Ramere Davis,185003,ED,N ARIZONA,12,2,1,252,62.9,7,12,209,53.8,8.1,17,1,6.9,5,407,219,24,0,57.9,3,9,101,73.6,11.9,12,6.9,1,140,103,13
Jerry Johnson III,185011,S,N ARIZONA,10,0,0,252,63.3,0,0,4,4.4,0.0,0,0,25.0,1,113,5,1,0,,0,0,0,0.0,,0,,0,33,0,0
Ty Jones,185012,S,NORFOLK,12,0,0,244,48.5,0,1,4,1.0,0.0,0,0,12.5,0,413,4,1,0,48.6,0,1,1,0.6,0.0,0,50.0,0,166,1,1
Blake Lauritzen,185017,ED,N ARIZONA,8,0,0,252,55.4,0,1,9,29.0,0.0,0,0,5.6,0,31,9,1,0,57.3,0,1,3,33.3,0.0,0,16.7,0,9,3,1
Makur Abram,185028,ED,N COLORADO,12,0,0,253,62.6,1,7,115,83.2,7.0,8,0,5.2,2,143,119,10,0,61.8,0,4,46,88.7,8.7,4,8.7,2,53,47,6
Bryson Ross,185058,CB,PORTLAND,11,0,0,269,59.8,0,1,1,0.4,100.0,1,0,50.0,0,265,1,1,0,,0,0,0,0.0,,0,,0,61,0,0
Jayden Sandusky,185060,DI,PORTLAND,4,0,0,269,55.4,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Theo Thompson,185068,S,PORTLAND,8,0,0,269,59.7,0,0,1,2.3,0.0,0,0,0.0,0,44,1,0,0,,0,0,0,0.0,,0,,0,17,0,0
Herbert Ware,185070,DI,PORTLAND,5,0,0,269,57.8,0,2,39,100.0,7.7,3,0,2.6,0,42,42,2,0,63.6,0,0,6,100.0,16.7,1,0.0,0,7,7,0
DaMari Washington,185071,S,PORTLAND,5,0,0,269,60.0,0,0,1,2.6,0.0,0,0,0.0,0,38,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Matthew Eskridge II,185078,LB,SACRAMENTO,5,0,0,279,62.5,0,3,14,26.4,0.0,0,0,10.7,0,53,14,3,0,54.5,0,0,7,25.9,0.0,0,0.0,0,27,7,0
Jayland McGlothen,185090,DI,SACRAMENTO,11,0,0,279,62.1,2,6,191,100.0,5.8,11,2,5.2,6,204,204,14,0,61.6,2,2,76,100.0,6.6,5,6.6,3,83,83,7
Jerome Roberts,185097,LB,PORTLAND,11,0,0,269,52.5,1,4,36,15.7,8.3,3,0,6.9,0,235,37,5,0,63.8,1,1,10,20.4,20.0,2,10.0,0,49,10,2
Grant Garretson,185108,ED,UC DAVIS,4,0,0,322,62.7,1,3,37,87.3,8.1,3,0,5.4,0,55,48,4,0,61.0,0,2,13,94.1,15.4,2,7.7,0,17,16,2
Rayne Mayo Jr.,185112,DI,UC DAVIS,14,0,0,322,56.6,0,5,222,99.6,3.2,7,1,1.1,0,243,242,5,0,53.9,0,1,74,100.0,1.4,1,0.7,0,81,81,1
Jackson Sievers,185119,LB,UC DAVIS,13,0,0,322,84.2,1,2,21,7.2,23.8,5,0,26.2,4,347,25,7,0,89.7,1,1,10,7.9,40.0,4,40.0,3,151,12,5
Jake Williams,185122,ED,UC DAVIS,2,0,0,322,60.2,0,1,12,100.0,8.3,1,0,4.2,0,13,13,1,0,61.7,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Donavan Philord,185131,CB,CAMPBELL,12,0,0,131,58.3,0,0,1,0.3,0.0,0,1,0.0,0,301,1,0,0,,0,0,0,0.0,,0,,0,99,0,0
Mylan Bowen,185137,ED,CHARLES SO,12,0,0,135,62.7,2,9,192,82.9,7.3,14,5,4.9,4,245,203,15,0,68.2,1,6,84,92.8,13.1,11,7.7,3,97,90,10
Knai Cook,185140,S,CHARLES SO,12,0,1,135,73.9,1,0,6,1.6,16.7,1,2,8.3,0,376,6,1,0,66.8,1,0,2,1.6,0.0,0,25.0,0,127,2,1
Shamar Hall,185147,S,CHARLES SO,10,0,0,135,56.1,1,6,46,18.0,6.5,3,0,7.6,0,267,48,7,0,50.3,1,3,11,13.8,0.0,0,18.2,0,94,13,4
CJ Landrum,185154,DI,CHARLES SO,12,0,1,135,54.1,0,11,252,98.2,2.8,7,1,2.2,0,271,266,11,0,59.3,0,6,93,98.1,6.5,6,3.2,0,105,103,6
Angel Miles,185158,LB,CHARLES SO,3,0,0,135,56.9,0,1,2,22.2,0.0,0,0,25.0,0,9,2,1,0,,0,0,0,0.0,,0,,0,5,0,0
Anthony Paulk,185162,CB,CHARLES SO,12,0,1,135,59.9,0,3,15,4.4,13.3,2,5,10.0,0,343,15,3,0,68.9,0,1,4,3.3,25.0,1,12.5,0,122,4,1
Robert Holtz,185178,ED,GARD-WEBB,12,0,0,171,72.4,7,10,291,97.1,7.6,22,3,6.7,11,312,303,28,0,76.3,3,5,115,98.4,12.2,14,11.3,9,123,121,17
Jackson Hutter,185194,ED,ROB MORRIS,1,0,0,277,64.4,1,2,11,100.0,0.0,0,0,13.6,0,12,12,3,0,62.5,0,1,4,100.0,0.0,0,12.5,0,5,5,1
Carson James,185195,S,ROB MORRIS,3,0,0,277,60.0,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Ameer Johnson,185196,ED,ROB MORRIS,12,1,0,277,69.3,3,20,214,96.6,10.7,23,2,6.8,3,232,224,26,0,69.7,1,15,86,96.8,18.6,16,11.6,2,95,92,18
David Johnson,185197,DI,ROB MORRIS,10,0,0,277,54.5,0,3,124,100.0,4.0,5,0,1.2,0,129,129,3,0,58.7,0,2,51,100.0,9.8,5,2.0,0,52,52,2
Israel Petite,185204,CB,ROB MORRIS,12,0,0,277,57.5,0,0,3,1.1,0.0,0,2,0.0,0,271,3,0,0,57.8,0,0,2,1.8,0.0,0,0.0,0,110,2,0
Xavier Styles,185206,S,ROB MORRIS,11,0,0,277,63.7,0,2,2,0.8,50.0,1,2,50.0,0,262,2,2,0,63.7,0,0,0,0.0,,1,,0,115,0,0
Camdon Wilborn,185208,DI,ROB MORRIS,12,1,0,277,55.3,0,2,136,100.0,0.7,1,0,1.5,1,140,140,3,0,57.7,0,2,41,100.0,2.4,1,4.9,1,42,42,3
Jayace Williams,185209,DI,ROB MORRIS,1,0,0,277,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kaiki Baker,185218,S,TENN STATE,6,1,0,308,59.8,2,0,14,9.9,0.0,0,1,7.1,0,142,14,2,0,55.8,1,0,4,7.8,0.0,0,12.5,0,51,4,1
Dominique Dixon,185221,S,TENN STATE,11,0,0,308,68.3,0,1,11,5.5,27.3,3,3,4.5,0,235,13,1,0,70.7,0,1,9,9.7,33.3,3,5.6,0,103,10,1
Marlon Huff,185223,DI,TENN STATE,11,1,0,308,65.7,0,10,148,100.0,7.4,11,0,4.1,1,157,157,11,0,64.4,0,7,61,100.0,9.8,6,5.7,0,64,64,7
Taeshawn Jefferson,185224,S,TENN STATE,10,0,0,308,55.0,1,0,6,3.9,0.0,0,0,8.3,0,152,6,1,0,55.9,0,0,3,5.1,0.0,0,0.0,0,59,3,0
Matthew Wilson,185237,LB,TENN STATE,8,0,0,308,65.4,1,2,11,16.7,9.1,1,0,22.7,1,66,11,4,0,61.7,1,1,7,23.3,0.0,0,28.6,1,30,7,3
Brycen Scott,185245,CB,ELON,10,0,0,162,76.1,0,0,2,0.6,0.0,0,2,50.0,1,313,2,1,0,,0,0,0,0.0,,0,,0,99,0,0
